Baseline 100%T,,TigE_200x,,TigE_100x,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
737.0117798,-0.006315335631,737.0117798,0.02043220028,737.0117798,0.03901507333,
735.9827881,-0.006833181251,735.9827881,0.02052853256,735.9827881,0.03914063051,
734.9889526,-0.00764056202,734.9889526,0.0205877535,734.9889526,0.03956716508,
733.994751,-0.008439894766,733.994751,0.02078827471,733.994751,0.03963618726,
733.0001221,-0.009008107707,733.0001221,0.02076872438,733.0001221,0.03975715861,
732.005249,-0.009797691368,732.005249,0.02091396786,732.005249,0.03980561346,
731.0100098,-0.01049443241,731.0100098,0.02093165182,731.0100098,0.04016115889,
730.0144043,-0.01111512538,730.0144043,0.02115002461,730.0144043,0.04051250592,
728.9829102,-0.011965313,728.9829102,0.02139776573,728.9829102,0.04052796215,
727.9866333,-0.01270977501,727.9866333,0.02168864198,727.9866333,0.04119814932,
726.9899902,-0.01300671976,726.9899902,0.02160176449,726.9899902,0.04109521583,
725.992981,-0.01347454451,725.992981,0.02171408571,725.992981,0.04134105146,
724.9956665,-0.01370074414,724.9956665,0.02186664194,724.9956665,0.04162195325,
723.9979858,-0.01390982792,723.9979858,0.02173748985,723.9979858,0.04188681766,
723.000061,-0.0139478324,723.000061,0.02190170623,723.000061,0.04197345674,
722.0016479,-0.01385271456,722.0016479,0.02195125818,722.0016479,0.04190138355,
721.0029907,-0.01397445332,721.0029907,0.02215472609,721.0029907,0.04249067232,
720.0039063,-0.01387573127,720.0039063,0.02241626196,720.0039063,0.04266695306,
